Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000168746.8	0	0	0	0	0	0
ENSG00000168748.14	0	0	4	0	0	0
ENSG00000168754.15	4	3	1	7	1	1
ENSG00000168757.13	0	0	0	0	0	0
ENSG00000168758.11	1239	1054	1349	1412	1369	1346
ENSG00000168763.16	1473	1493	1354	1589	1372	1522
ENSG00000168765.19	314	329	284	324	304	346
ENSG00000168769.14	1287	2450	1429	1333	1426	1576
ENSG00000168772.12	148	113	113	129	108	151
ENSG00000168778.13	82	107	64	60	69	73
ENSG00000168779.21	81	95	77	95	110	95
ENSG00000168781.23	184	287	223	219	233	209
ENSG00000168785.8	78	173	105	70	103	102
ENSG00000168792.5	861	891	838	761	901	829
ENSG00000168795.5	241	392	277	238	228	313
ENSG00000168802.14	318	215	288	304	279	281
ENSG00000168803.16	396	446	387	379	373	424
ENSG00000168806.8	1230	1336	1288	1314	1180	1263
ENSG00000168807.17	4124	5855	4697	4510	4755	5078
ENSG00000168811.8	39	22	17	13	22	22
ENSG00000168813.17	1222	2374	1348	1172	1064	1265
ENSG00000168818.10	672	694	729	756	785	720
ENSG00000168824.15	0	0	0	0	0	4
ENSG00000168826.16	90	125	86	100	88	115
ENSG00000168827.15	5591	5158	5251	5195	5774	5744
ENSG00000168828.6	0	0	0	0	0	0
ENSG00000168830.8	1	0	1	0	0	0
ENSG00000168843.14	2	0	0	0	3	1
ENSG00000168852.14	0	0	0	0	0	0
ENSG00000168872.17	153	206	200	189	173	231
ENSG00000168874.13	38	39	34	24	41	25
ENSG00000168875.3	0	0	0	0	0	0
ENSG00000168876.9	965	806	953	897	1029	964
ENSG00000168878.19	0	0	0	0	0	0
ENSG00000168883.20	1484	2365	1743	1509	1545	1589
ENSG00000168884.15	446	351	473	471	438	444
ENSG00000168887.11	2173	1978	2114	1979	2093	2119
ENSG00000168890.14	197	146	163	207	184	195
ENSG00000168894.10	4025	3595	4071	3944	4170	3955
ENSG00000168899.5	23	28	32	28	16	31
ENSG00000168903.9	0	0	0	0	0	0
ENSG00000168904.15	918	842	832	881	899	782
ENSG00000168906.13	1484	2451	1543	1866	1923	1956
ENSG00000168907.13	134	88	107	107	97	150
ENSG00000168913.7	10	15	11	22	15	22
ENSG00000168916.16	3	1	4	4	1	3
ENSG00000168917.9	0	0	1	1	0	1
ENSG00000168918.14	0	0	1	2	0	1
ENSG00000168924.15	1576	1433	1404	1772	1521	1627
ENSG00000168925.12	0	0	0	0	0	0
ENSG00000168928.13	0	0	0	0	0	0
ENSG00000168930.13	0	0	0	0	0	0
ENSG00000168936.11	905	863	1018	1018	904	938
ENSG00000168938.6	1661	1623	1708	1649	1800	1572
ENSG00000168939.13	1	4	1	2	2	4
ENSG00000168944.17	671	1021	580	671	636	707
ENSG00000168952.16	4	3	1	6	3	0
ENSG00000168955.4	0	0	0	0	0	0
ENSG00000168958.20	2314	2161	2283	1922	2126	2169
ENSG00000168959.15	0	0	0	0	0	0
ENSG00000168961.17	0	0	0	0	0	0
ENSG00000168967.15	0	0	0	0	0	0
ENSG00000168970.22	21	21	27	48	54	26
ENSG00000168992.4	2	3	1	0	1	2
ENSG00000168993.15	44	25	28	45	37	45
ENSG00000168994.14	39	40	49	33	53	30
ENSG00000168995.13	0	0	0	1	0	0
ENSG00000169006.7	2	0	0	3	0	1
ENSG00000169016.17	2048	2339	2027	1838	1974	1993
ENSG00000169018.6	10791	11403	10772	9271	10290	10204
ENSG00000169019.11	1155	1000	1065	1028	1156	1162
ENSG00000169020.10	2051	1735	1902	2203	2022	2019
ENSG00000169021.6	6178	5884	6018	5765	5995	6038
ENSG00000169026.13	1	0	0	0	0	0
ENSG00000169031.21	19	4	9	10	15	15
ENSG00000169032.11	741	1063	724	718	732	794
ENSG00000169035.12	0	0	0	0	0	0
ENSG00000169040.15	0	0	0	0	0	0
ENSG00000169045.17	1054	1587	1068	1105	1222	1321
ENSG00000169047.6	2746	3445	2964	2671	2801	2861
ENSG00000169057.25	754	876	721	831	771	851
ENSG00000169059.13	0	0	0	0	0	0
ENSG00000169062.15	227	289	251	248	297	352
ENSG00000169064.13	0	3	2	0	0	0
ENSG00000169067.4	0	0	0	0	0	0
ENSG00000169071.15	2	1	1	0	1	2
ENSG00000169075.7	0	0	0	0	0	0
ENSG00000169083.18	4080	5687	4140	4000	4044	4156
ENSG00000169084.15	0	0	0	0	0	0
ENSG00000169084.15_PAR_Y	0	0	0	0	0	0
ENSG00000169085.14	0	0	0	0	0	0
ENSG00000169087.11	117	109	125	129	133	107
ENSG00000169093.16	0	0	0	0	0	0
ENSG00000169093.16_PAR_Y	0	0	0	0	0	0
ENSG00000169100.14	0	0	0	0	0	0
ENSG00000169100.14_PAR_Y	0	0	0	0	0	0
ENSG00000169105.8	607	720	639	650	650	650
ENSG00000169116.11	20	33	17	26	26	24
ENSG00000169118.18	535	1009	582	509	614	746
ENSG00000169122.12	22	27	30	27	29	31
ENSG00000169126.16	0	4	3	2	3	3
ENSG00000169129.16	95	113	116	124	91	115
ENSG00000169131.13	1204	1190	1260	1125	1266	1239
ENSG00000169136.13	991	783	1036	1103	976	902
ENSG00000169139.12	2045	2259	2130	1920	2046	1966
ENSG00000169154.7	0	0	0	0	0	0
ENSG00000169155.10	208	500	284	234	232	300
ENSG00000169164.8	0	0	0	0	0	0
ENSG00000169169.15	24	16	32	17	15	39
ENSG00000169174.11	0	0	0	0	0	0
ENSG00000169180.12	7559	7382	7566	7315	7406	7365
ENSG00000169181.13	23	16	23	31	38	34
ENSG00000169184.7	1	3	0	0	0	0
ENSG00000169188.5	1083	975	1191	1095	1096	1016
ENSG00000169189.17	226	278	256	272	285	273
ENSG00000169193.12	448	368	423	362	452	350
ENSG00000169194.10	0	0	0	0	0	0
ENSG00000169203.17	17	15	15	8	19	11
ENSG00000169208.3	0	0	0	0	0	0
ENSG00000169213.7	40	35	32	31	50	39
ENSG00000169214.5	0	0	0	0	0	0
ENSG00000169217.9	2826	2310	2944	2837	3016	3080
ENSG00000169218.14	3	1	5	2	4	4
ENSG00000169220.18	43	51	78	78	69	74
ENSG00000169221.14	2899	2914	3100	3188	3154	2948
ENSG00000169223.16	5702	5026	6095	6250	5863	6244
ENSG00000169224.13	0	0	0	0	0	0
ENSG00000169228.14	39	39	38	54	40	36
ENSG00000169230.10	9053	8479	9383	9063	9117	9063
ENSG00000169231.13	34	36	48	32	44	53
ENSG00000169239.13	171	168	151	160	121	156
ENSG00000169241.19	3300	3213	3203	3040	3300	3240
ENSG00000169242.12	1297	1307	1346	1330	1300	1338
ENSG00000169245.6	1	2	0	0	0	0
ENSG00000169246.17	2	12	4	3	7	10
ENSG00000169247.14	45	63	58	67	64	76
ENSG00000169248.13	4	2	0	0	0	2
ENSG00000169249.14	103	95	102	148	174	146
ENSG00000169251.13	74441	70989	77442	66637	75581	72005
ENSG00000169252.6	0	0	1	0	0	0
ENSG00000169253.3	0	0	0	0	0	1
ENSG00000169255.15	11231	10915	11566	9844	11546	10562
ENSG00000169258.7	1275	1329	1331	1326	1267	1367
ENSG00000169260.11	0	0	0	0	0	0
ENSG00000169271.3	0	0	0	0	0	0
ENSG00000169282.18	1	0	0	0	0	0
ENSG00000169288.18	1456	1295	1392	1292	1438	1387
ENSG00000169291.10	1	0	0	0	0	3
ENSG00000169297.8	0	0	0	0	0	0
ENSG00000169299.14	2667	2853	2930	2536	2796	2765
ENSG00000169302.16	6	2	2	4	6	17
ENSG00000169306.10	0	0	0	0	0	0
ENSG00000169313.10	0	0	0	0	0	0
ENSG00000169314.15	0	0	0	0	0	0
ENSG00000169325.10	0	0	0	0	0	0
ENSG00000169327.5	0	0	0	0	0	0
ENSG00000169330.9	7	31	14	11	16	13
ENSG00000169340.10	0	0	0	0	0	0
ENSG00000169344.16	0	0	0	0	0	0
ENSG00000169347.17	0	0	0	0	0	1
ENSG00000169359.16	1231	1268	1208	1093	1206	1238
ENSG00000169371.14	242	246	318	199	253	262
ENSG00000169372.13	618	619	656	704	613	609
ENSG00000169375.17	2286	2960	2338	2242	2403	2429
ENSG00000169379.17	332	394	330	332	332	327
ENSG00000169385.3	0	0	0	0	0	0
ENSG00000169393.10	0	0	0	0	0	0
ENSG00000169397.4	0	0	0	0	0	0
ENSG00000169398.20	2845	3239	2750	2690	2656	2799
ENSG00000169402.16	5	3	2	3	1	1
ENSG00000169403.12	17	36	29	40	32	42
ENSG00000169410.11	1606	1776	1564	1527	1540	1564
ENSG00000169413.3	0	0	0	0	0	0
ENSG00000169418.10	0	2	0	0	0	0
ENSG00000169427.8	0	0	0	0	1	0
ENSG00000169429.12	0	0	0	0	0	0
ENSG00000169432.19	0	0	2	0	0	0
ENSG00000169435.14	0	0	1	0	0	0
ENSG00000169436.17	0	0	0	0	0	0
ENSG00000169439.12	721	602	699	608	662	648
ENSG00000169442.9	0	2	0	0	0	0
ENSG00000169446.6	3852	4230	4155	3422	3923	3790
ENSG00000169469.9	0	0	0	0	0	0
ENSG00000169474.5	0	0	0	0	0	0
ENSG00000169484.4	0	0	0	0	0	0
ENSG00000169488.7	0	0	0	0	0	0
ENSG00000169490.17	499	628	515	528	572	569
ENSG00000169495.5	0	0	1	0	3	0
ENSG00000169499.15	628	545	565	600	660	603
ENSG00000169504.15	8431	8220	8491	7744	8675	8339
ENSG00000169507.10	0	0	0	0	0	0
ENSG00000169508.7	0	0	0	0	0	0
ENSG00000169509.6	0	0	0	0	0	0
ENSG00000169515.9	0	0	0	0	0	0
ENSG00000169519.21	656	763	647	635	795	700
ENSG00000169548.3	3	0	1	0	0	4
ENSG00000169550.14	0	0	0	0	0	0
ENSG00000169551.13	0	0	0	0	0	0
ENSG00000169554.23	0	0	1	0	1	0
ENSG00000169562.13	0	0	0	0	0	0
ENSG00000169564.7	2012	2748	2328	2287	2253	2267
ENSG00000169567.13	15904	14745	16144	15171	16378	15467
ENSG00000169570.10	1190	1412	1263	1103	1151	1263
ENSG00000169575.5	0	0	0	0	0	0
ENSG00000169583.13	995	963	1081	1238	1003	1043
ENSG00000169592.15	1604	1245	1426	1655	1436	1569
ENSG00000169594.14	7	8	14	2	5	13
ENSG00000169598.17	138	124	139	148	121	161
ENSG00000169599.13	1231	1175	1367	1238	1362	1347
ENSG00000169604.21	102	238	104	141	95	132
ENSG00000169605.7	0	0	0	0	0	0
ENSG00000169607.13	428	769	488	464	430	520
ENSG00000169609.14	814	643	759	763	876	904
ENSG00000169612.4	1724	1531	1668	1439	1808	1661
ENSG00000169618.7	0	0	0	0	0	0
ENSG00000169621.11	10	19	6	9	11	13
ENSG00000169627.9	0	0	0	0	0	0
ENSG00000169629.12	141	189	113	139	143	133
ENSG00000169635.10	205	184	217	221	219	199
ENSG00000169641.14	653	802	704	626	656	616
ENSG00000169660.17	151	109	169	224	189	185
ENSG00000169662.8	0	0	0	0	0	0
ENSG00000169668.14	0	0	0	0	0	0
ENSG00000169676.6	0	0	0	0	0	0
ENSG00000169679.15	4865	5281	4652	4436	4907	5019
ENSG00000169682.18	314	243	314	329	294	304
ENSG00000169683.8	713	595	809	994	886	811
ENSG00000169684.13	2718	2557	2634	2577	2712	2586
ENSG00000169688.11	0	0	0	0	0	0
ENSG00000169689.15	3039	2541	2963	3220	2964	3138
ENSG00000169692.13	944	993	1019	996	883	982
ENSG00000169696.16	460	410	499	506	529	486
ENSG00000169704.5	0	0	0	0	0	0
ENSG00000169710.9	8683	10936	10429	11045	9595	10199
ENSG00000169714.17	13807	14037	14306	12957	14295	14226
ENSG00000169715.15	0	0	0	0	0	0
ENSG00000169717.7	0	0	0	0	0	0
ENSG00000169718.18	1035	1022	1152	1131	1087	1201
ENSG00000169727.13	2954	2710	3086	3274	2990	3109
ENSG00000169733.12	335	365	423	418	376	383
ENSG00000169738.8	2168	1964	2212	2331	2120	2324
ENSG00000169740.14	2105	1722	1935	1771	1833	1785
ENSG00000169744.13	0	0	0	0	0	0
ENSG00000169750.9	233	233	254	264	242	233
ENSG00000169752.17	2	2	2	0	2	1
ENSG00000169756.17	341	978	430	328	394	409
ENSG00000169758.13	4	0	1	0	4	0
ENSG00000169760.18	1	0	0	0	0	0
ENSG00000169762.17	113	296	172	140	132	157
ENSG00000169763.16	0	0	0	0	0	0
ENSG00000169764.16	758	1637	885	833	790	884
ENSG00000169777.7	0	0	0	0	0	0
ENSG00000169783.13	22	29	21	19	25	25
ENSG00000169789.10	0	0	0	0	0	0
ENSG00000169800.14	0	0	0	0	0	0
ENSG00000169807.10	0	0	0	0	0	0
ENSG00000169811.8	0	0	0	0	0	0
ENSG00000169813.17	1715	3316	1929	1809	1715	2032
ENSG00000169814.17	366	396	333	331	342	317
ENSG00000169826.8	269	354	278	229	267	260
ENSG00000169836.5	4	4	2	12	1	3
ENSG00000169840.5	0	0	0	0	0	0
ENSG00000169849.8	0	0	0	0	0	0
ENSG00000169851.16	5	1	1	2	0	3
ENSG00000169855.21	2	8	7	4	4	6
ENSG00000169856.9	50	142	45	99	49	67
ENSG00000169857.9	715	724	723	670	773	762
ENSG00000169860.7	21	23	14	11	12	13
ENSG00000169862.21	291	476	332	291	285	297
ENSG00000169871.13	350	426	374	417	440	442
ENSG00000169876.14	0	0	0	0	0	0
ENSG00000169877.10	1	0	0	0	0	0
ENSG00000169884.14	144	105	138	114	145	156
ENSG00000169885.10	1	3	0	4	3	4
ENSG00000169891.18	209	215	161	167	173	186
ENSG00000169894.18	3	10	2	5	2	1
ENSG00000169895.6	3202	3694	3408	3103	3277	3319
ENSG00000169896.18	0	1	1	2	2	0
ENSG00000169900.8	0	0	0	0	0	0
ENSG00000169902.15	316	243	304	240	312	272
ENSG00000169903.7	3	0	3	1	0	0
ENSG00000169905.13	11225	12317	11612	10304	11093	11369
ENSG00000169906.5	0	0	0	0	0	0
ENSG00000169908.12	22	9	13	15	8	10
ENSG00000169914.6	193	228	212	239	240	321
ENSG00000169918.10	3	1	11	3	5	4
ENSG00000169919.17	469	491	498	496	490	552
ENSG00000169925.17	280	414	337	316	326	324
ENSG00000169926.11	75	94	93	91	98	79
ENSG00000169933.17	0	1	0	0	0	0
ENSG00000169946.14	0	0	0	0	0	0
ENSG00000169951.10	540	508	539	622	544	555
ENSG00000169953.12	0	0	0	0	0	0
ENSG00000169955.8	501	442	463	474	455	345
ENSG00000169957.10	1034	995	1169	1217	1163	1138
ENSG00000169962.5	1	2	2	1	1	1
ENSG00000169964.8	147	116	119	135	131	114
ENSG00000169967.17	3774	4068	3702	3431	3876	3786
ENSG00000169972.12	275	295	242	298	228	285
ENSG00000169976.7	1816	1664	1870	1970	1814	2005
ENSG00000169981.11	496	472	520	367	440	464
ENSG00000169989.3	32	27	32	17	27	39
ENSG00000169991.11	153	126	128	151	138	159
ENSG00000169992.10	86	134	107	112	112	127
ENSG00000169994.20	0	0	0	0	3	0
ENSG00000170004.19	472	1065	546	516	513	637
ENSG00000170006.13	324	370	311	278	330	301
ENSG00000170011.14	22	19	29	24	21	20
ENSG00000170017.12	2405	3156	2649	2269	2513	2530
ENSG00000170027.7	5114	5877	5194	4940	5204	5288
ENSG00000170035.16	2630	2826	2772	2387	2402	2641
ENSG00000170037.14	368	350	415	463	459	423
ENSG00000170043.12	94	149	81	92	93	82
ENSG00000170044.9	0	0	0	0	0	0
ENSG00000170049.10	2	4	1	8	2	7
ENSG00000170054.16	0	0	0	0	0	0
ENSG00000170074.20	0	0	0	0	0	0
ENSG00000170075.10	101	111	116	120	100	104
ENSG00000170085.18	139	325	164	141	150	126
ENSG00000170088.14	2154	1941	2125	1856	2046	2073
ENSG00000170089.18	0	0	0	0	0	0
ENSG00000170091.11	0	0	0	0	0	0
ENSG00000170092.15	1	2	0	4	0	0
ENSG00000170099.6	0	0	0	0	0	0
ENSG00000170100.14	453	762	517	425	428	474
ENSG00000170113.16	910	1335	1047	1078	959	1111
ENSG00000170122.6	8	20	18	13	16	16
ENSG00000170128.5	0	0	0	0	0	0
ENSG00000170142.12	6370	5608	6098	5623	6448	6146
ENSG00000170144.22	3190	5611	3499	3652	3670	4052
ENSG00000170145.5	385	512	376	440	373	407
ENSG00000170153.11	33	61	23	31	63	62
ENSG00000170160.19	0	0	0	1	0	1
ENSG00000170161.7	82	80	68	82	62	65
ENSG00000170162.14	0	0	0	0	0	0
ENSG00000170166.6	0	0	0	0	0	0
ENSG00000170175.11	41	34	47	56	48	42
ENSG00000170178.7	10	14	12	3	1	5
ENSG00000170180.22	0	0	0	0	0	0
ENSG00000170185.11	3982	4364	4063	3650	3937	3968
ENSG00000170190.16	6	7	5	18	10	16
ENSG00000170191.5	320	660	344	348	273	358
ENSG00000170209.5	0	0	0	1	0	0
ENSG00000170214.5	0	0	1	0	0	0
ENSG00000170222.12	38	45	34	23	50	36
ENSG00000170231.16	7	2	4	5	4	2
ENSG00000170234.13	826	1011	950	930	936	932
ENSG00000170236.16	14	9	8	12	13	15
ENSG00000170242.19	963	1121	1037	955	1044	1076
ENSG00000170248.15	5520	6091	5810	5686	5932	5983
ENSG00000170255.8	0	0	0	0	0	0
ENSG00000170260.9	114	127	116	138	129	108
ENSG00000170262.13	0	0	0	0	0	0
ENSG00000170264.13	51	75	43	73	63	54
ENSG00000170265.12	955	895	997	997	992	889
ENSG00000170266.16	1824	2140	1902	1831	1900	1855
ENSG00000170270.5	305	299	330	317	263	309
ENSG00000170271.11	6	3	3	2	7	4
ENSG00000170275.15	1155	1548	1339	1105	1079	1180
ENSG00000170276.6	0	0	0	0	0	0
ENSG00000170279.3	0	0	0	0	0	0
ENSG00000170289.13	159	138	135	168	137	140
ENSG00000170290.4	0	0	0	0	0	0
ENSG00000170291.16	222	302	266	321	279	291
ENSG00000170293.9	103	124	119	87	118	111
ENSG00000170296.10	1533	1374	1478	1321	1446	1257
ENSG00000170298.16	0	0	0	0	0	0
ENSG00000170310.15	489	522	526	466	517	514
ENSG00000170312.17	6359	6421	6587	6059	7035	6987
ENSG00000170315.14	12965	11109	12790	13293	14298	13644
ENSG00000170322.15	350	559	452	496	447	419
ENSG00000170323.9	0	0	0	0	0	0
ENSG00000170324.21	4	1	2	1	0	1
ENSG00000170325.16	497	517	499	557	515	641
ENSG00000170340.11	1667	1794	1602	1521	1620	1584
ENSG00000170345.10	55	74	52	48	55	33
ENSG00000170348.9	27280	29011	28149	24853	27374	27185
ENSG00000170356.10	0	0	0	0	0	0
ENSG00000170364.13	734	809	722	666	803	678
ENSG00000170365.10	466	437	457	419	479	376
ENSG00000170367.5	2	0	0	0	0	0
ENSG00000170369.4	0	0	0	0	0	0
ENSG00000170370.12	0	0	0	0	0	0
ENSG00000170373.9	0	0	0	0	0	0
ENSG00000170374.6	0	1	1	0	0	0
ENSG00000170379.21	28	46	47	22	26	12
ENSG00000170381.15	407	512	466	386	387	412
ENSG00000170382.12	48	77	72	35	39	37
ENSG00000170385.10	1867	2423	1917	1677	1806	1713
ENSG00000170390.16	27	22	30	34	46	32
ENSG00000170396.9	0	2	1	0	0	0
ENSG00000170409.7	0	0	0	0	0	0
ENSG00000170412.18	429	432	461	436	417	431
ENSG00000170417.16	179	243	189	169	183	224
ENSG00000170419.11	0	0	0	0	0	0
ENSG00000170421.13	199476	173507	219773	244557	229667	236652
ENSG00000170423.13	2	0	2	1	1	0
ENSG00000170425.4	292	260	250	241	230	239
ENSG00000170426.2	0	0	0	0	0	0
ENSG00000170430.10	330	287	332	307	289	271
ENSG00000170439.8	430	524	493	453	440	483
ENSG00000170442.12	250	223	269	295	244	275
ENSG00000170445.16	450	658	430	471	531	492
ENSG00000170448.12	497	637	510	481	534	559
ENSG00000170454.6	0	0	0	1	0	0
ENSG00000170456.16	165	193	152	120	173	150
ENSG00000170458.15	4	0	7	0	2	1
ENSG00000170464.10	38	63	36	37	38	56
ENSG00000170465.10	0	0	0	2	0	0
ENSG00000170468.8	945	861	902	951	991	913
ENSG00000170469.11	13	13	5	7	8	8
ENSG00000170471.15	3791	4508	3966	3735	3977	4162
ENSG00000170473.17	615	648	566	622	599	585
ENSG00000170476.16	11	12	25	23	11	21
ENSG00000170477.13	19	16	18	29	16	20
ENSG00000170482.17	0	0	0	0	0	0
ENSG00000170484.10	0	0	0	0	0	0
ENSG00000170485.17	27	57	31	34	23	35
ENSG00000170486.11	0	0	0	0	0	0
ENSG00000170498.10	4	3	6	4	7	0
ENSG00000170500.13	465	814	509	464	476	526
ENSG00000170502.13	108	155	130	119	107	104
ENSG00000170509.12	0	6	5	2	2	5
ENSG00000170515.14	7694	6801	7691	7516	8208	8252
ENSG00000170516.17	0	0	0	0	0	0
ENSG00000170522.10	1596	2431	1675	1539	1677	1653
ENSG00000170523.3	146	130	135	140	134	133
ENSG00000170525.21	328	456	360	395	355	367
ENSG00000170537.13	87	146	107	116	103	107
ENSG00000170540.15	15347	17069	15767	14512	16721	16578
ENSG00000170542.6	290	322	304	327	335	357
ENSG00000170545.17	1386	1326	1349	1137	1183	1218
ENSG00000170549.4	0	0	1	0	0	0
ENSG00000170558.10	0	0	0	0	0	0
ENSG00000170561.13	563	559	630	597	648	611
ENSG00000170571.12	5145	5465	5084	5026	5201	5204
ENSG00000170577.8	103	110	90	98	107	117
ENSG00000170579.17	0	0	0	0	0	1
ENSG00000170581.15	1091	1165	1207	1271	1411	1396
ENSG00000170584.11	1364	1220	1370	1274	1240	1280
ENSG00000170604.5	632	694	774	816	635	723
ENSG00000170605.7	0	0	0	0	0	0
ENSG00000170606.16	5884	6505	6287	5639	5957	6125
ENSG00000170608.3	7	2	12	9	4	3
ENSG00000170613.4	0	0	0	0	0	0
ENSG00000170615.15	0	1	0	0	0	0
ENSG00000170619.10	1100	1000	1252	1210	1176	1202
ENSG00000170624.14	0	0	0	0	0	0
ENSG00000170627.11	0	0	0	0	0	0
ENSG00000170629.17	0	0	0	0	0	0
ENSG00000170631.15	426	426	392	353	346	410
ENSG00000170632.14	3985	3754	3847	3569	3793	3565
ENSG00000170633.17	305	614	349	374	372	390
ENSG00000170634.13	118	161	121	122	130	111
ENSG00000170638.10	735	613	794	830	774	765
ENSG00000170653.19	282	615	329	294	292	307
ENSG00000170667.15	32	22	19	24	22	33
ENSG00000170677.6	396	482	370	362	417	435
ENSG00000170681.7	12	5	8	6	13	8
ENSG00000170683.7	0	0	0	0	0	0
ENSG00000170684.10	4	31	10	11	9	23
ENSG00000170688.4	0	0	0	0	0	0
ENSG00000170689.10	34	18	20	22	29	17
ENSG00000170703.16	0	0	0	0	0	0
ENSG00000170734.12	560	681	544	518	571	545
ENSG00000170743.17	0	0	1	0	1	1
ENSG00000170745.12	475	409	457	390	449	387
ENSG00000170748.7	0	0	0	0	0	0
ENSG00000170759.11	1330	3341	1736	1515	1517	1691
ENSG00000170775.3	40	34	37	41	34	28
ENSG00000170776.22	1195	2020	1403	1350	1341	1410
ENSG00000170777.11	0	0	0	0	0	0
ENSG00000170779.11	5267	5145	5692	5544	5143	5065
ENSG00000170782.3	0	0	0	0	0	0
ENSG00000170786.13	11	23	18	5	15	20
ENSG00000170788.14	0	0	0	0	0	0
ENSG00000170790.6	0	0	0	0	0	0
ENSG00000170791.18	186	195	201	254	214	214
ENSG00000170801.10	0	0	0	0	0	0
ENSG00000170802.17	3414	3329	3278	3068	3193	3133
ENSG00000170807.12	0	1	0	0	0	0
ENSG00000170819.5	1	1	0	4	0	0
ENSG00000170820.12	0	0	0	0	0	0
ENSG00000170827.10	0	0	0	0	0	0
ENSG00000170832.13	10916	19392	12425	11210	11729	13035
ENSG00000170835.17	7	2	1	6	2	3
ENSG00000170836.13	9423	9665	9768	8883	9513	9328
ENSG00000170837.3	1593	1638	1809	1577	1708	1573
ENSG00000170846.17	1062	1069	1146	947	1098	1044
ENSG00000170848.16	0	0	0	0	0	0
ENSG00000170852.12	1142	1346	1203	1012	1205	1177
ENSG00000170854.18	1162	1354	1208	1162	1251	1329
ENSG00000170855.4	3192	3003	3216	2913	2929	2928
ENSG00000170858.10	0	0	0	0	0	0
ENSG00000170860.4	8036	7390	8164	7159	7653	7765
ENSG00000170871.12	1299	2034	1476	1300	1440	1476
ENSG00000170873.19	77	110	88	83	71	123
ENSG00000170876.8	1139	1211	1117	1110	1130	1220
ENSG00000170881.5	9625	9290	10089	8406	9413	9184
ENSG00000170889.14	6265	5135	6356	6262	6088	6026
ENSG00000170890.14	0	0	0	0	0	0
ENSG00000170891.11	0	0	0	0	0	0
ENSG00000170892.13	1310	1171	1468	1512	1363	1391
ENSG00000170893.4	0	0	0	0	0	1
ENSG00000170899.11	73	49	57	82	46	68
ENSG00000170903.12	168	225	203	175	150	210
ENSG00000170906.16	52	58	53	78	45	76
ENSG00000170909.14	2	0	0	0	1	1
ENSG00000170915.9	86	86	79	90	78	96
ENSG00000170917.14	644	540	596	597	643	594
ENSG00000170919.16	18	26	18	20	29	30
ENSG00000170920.2	0	0	0	0	0	0
ENSG00000170921.16	2031	4199	2140	2244	1975	2466
ENSG00000170923.4	0	0	0	0	0	0
ENSG00000170925.3	0	0	1	0	0	0
ENSG00000170927.15	5	2	2	1	1	1
ENSG00000170929.6	0	0	0	0	0	0
ENSG00000170935.8	18	32	27	9	21	14
ENSG00000170946.15	644	659	698	648	716	759
ENSG00000170948.4	0	0	0	0	0	0
ENSG00000170949.18	1149	1086	1140	1040	1118	1072
ENSG00000170950.6	0	3	2	2	1	0
ENSG00000170953.4	0	0	0	0	0	0
ENSG00000170954.12	0	0	0	0	0	0
ENSG00000170955.10	3	1	0	0	0	0
ENSG00000170956.17	1	2	0	0	0	0
ENSG00000170959.15	0	1	1	5	2	1
ENSG00000170961.7	5	8	2	5	2	1
ENSG00000170962.13	0	0	0	0	0	0
ENSG00000170965.10	19	25	21	17	17	19
ENSG00000170967.5	0	0	0	0	0	0
ENSG00000170983.4	0	0	0	0	0	0
ENSG00000170989.10	2	0	3	0	0	0
ENSG00000171004.19	1629	1882	1594	1436	1462	1542
ENSG00000171014.3	0	0	0	0	0	0
ENSG00000171016.13	100	116	111	99	93	101
ENSG00000171017.11	440	412	441	414	494	488
ENSG00000171033.13	652	734	640	530	610	600
ENSG00000171044.11	73	57	58	45	54	59
ENSG00000171045.16	122	86	92	109	91	119
ENSG00000171049.9	0	0	1	0	0	0
ENSG00000171051.10	0	0	0	0	0	0
ENSG00000171053.10	0	0	0	0	0	0
ENSG00000171054.9	0	0	0	0	0	0
ENSG00000171055.15	581	808	663	578	671	561
ENSG00000171056.8	5	7	1	1	3	0
ENSG00000171060.11	0	0	0	0	0	0
ENSG00000171067.11	642	613	654	663	589	622
ENSG00000171084.18	0	0	0	0	0	0
ENSG00000171094.18	0	0	0	0	0	0
ENSG00000171097.14	11	10	15	21	16	9
ENSG00000171100.16	1046	1004	1087	1002	1073	1032
ENSG00000171101.15	0	0	0	0	0	0
ENSG00000171102.16	0	0	0	0	0	0
ENSG00000171103.11	1015	1114	1073	996	1034	1027
ENSG00000171105.14	43	81	62	68	54	81
ENSG00000171109.19	3190	3224	3233	3032	3538	3250
ENSG00000171115.4	0	0	0	0	0	0
ENSG00000171116.7	0	0	0	0	0	0
ENSG00000171119.3	21	29	39	41	23	12
ENSG00000171121.17	58	181	96	118	107	137
ENSG00000171124.14	0	0	0	0	0	0
ENSG00000171126.8	45	29	28	40	38	43
ENSG00000171130.19	2806	2601	2904	2940	2760	2772
ENSG00000171132.14	440	511	471	412	506	559
ENSG00000171133.4	0	0	0	0	0	0
ENSG00000171135.15	683	1244	776	732	674	697
ENSG00000171136.7	0	0	0	1	0	0
ENSG00000171148.14	5221	4736	5684	5286	4859	5115
ENSG00000171150.9	1129	1507	1258	1062	1199	1256
ENSG00000171155.8	1981	1951	2045	1780	2153	1969
