Gene_ID	MetStarve6h_Control_rep1	MetStarve6h_Control_rep2	MetStarve6h_Control_rep3	MetStarve6h_Starvation_rep1	MetStarve6h_Starvation_rep2	MetStarve6h_Starvation_rep3
ENSG00000151778.11	0	0	0	0	0	0
ENSG00000151779.14	1678	1279	1221	1391	1401	1716
ENSG00000151789.13	0	0	0	0	0	0
ENSG00000151790.9	0	0	0	0	0	0
ENSG00000151806.14	888	722	738	1058	1182	1286
ENSG00000151812.15	0	0	0	0	0	0
ENSG00000151834.16	0	0	0	0	0	0
ENSG00000151835.17	3658	2847	2890	1285	1381	1804
ENSG00000151838.12	0	0	0	0	0	0
ENSG00000151846.9	1	0	0	1	0	2
ENSG00000151849.16	1533	1376	1424	933	1093	1171
ENSG00000151876.13	238	293	260	490	490	344
ENSG00000151881.15	425	356	387	567	578	751
ENSG00000151882.11	27	39	45	21	33	37
ENSG00000151883.19	185	119	128	179	180	314
ENSG00000151892.16	34386	16354	17634	12504	12090	26244
ENSG00000151893.15	4885	4963	5057	5155	5389	5527
ENSG00000151914.22	12057	5170	5441	4608	4479	10575
ENSG00000151917.18	229	269	233	238	199	183
ENSG00000151923.18	5000	4770	4821	3448	3892	4178
ENSG00000151929.10	5099	3690	3564	2928	3342	4719
ENSG00000151948.12	0	0	0	1	0	0
ENSG00000151952.16	0	0	0	0	0	0
ENSG00000151962.8	0	0	0	0	0	0
ENSG00000151963.4	0	0	0	0	0	1
ENSG00000151967.18	25	11	4	9	20	21
ENSG00000152034.11	15	22	13	14	21	23
ENSG00000152049.7	5	6	0	4	3	9
ENSG00000152056.18	390	449	430	336	338	309
ENSG00000152061.24	1044	860	914	1166	1196	1235
ENSG00000152076.19	117	160	119	123	131	80
ENSG00000152078.10	237	141	162	98	112	211
ENSG00000152082.15	3365	5175	5439	5169	5504	3246
ENSG00000152086.9	1	4	0	0	5	2
ENSG00000152092.16	2	0	0	0	0	1
ENSG00000152093.8	0	0	0	0	0	0
ENSG00000152102.18	3543	3139	2880	3171	3431	3857
ENSG00000152104.12	1089	716	708	727	846	1190
ENSG00000152117.18	818	805	804	677	674	781
ENSG00000152127.9	2347	1898	2027	1528	1495	1862
ENSG00000152128.13	61	55	46	79	95	76
ENSG00000152133.17	609	647	638	597	696	646
ENSG00000152137.8	243	131	92	117	84	208
ENSG00000152147.11	613	947	945	1197	1316	847
ENSG00000152154.11	8	2	1	4	2	15
ENSG00000152192.8	0	0	0	0	0	0
ENSG00000152193.8	523	699	722	1050	1220	824
ENSG00000152207.8	0	0	0	0	0	0
ENSG00000152208.13	0	1	0	0	0	0
ENSG00000152213.4	0	3	0	2	5	6
ENSG00000152214.14	0	0	0	0	0	0
ENSG00000152217.20	164	94	91	122	107	201
ENSG00000152219.5	363	265	233	412	376	778
ENSG00000152223.16	1432	1093	1105	1021	1064	1441
ENSG00000152229.18	113	134	139	179	196	152
ENSG00000152234.16	10444	13714	13100	13480	14344	10100
ENSG00000152240.13	480	525	576	479	497	453
ENSG00000152242.11	1163	487	495	713	719	1708
ENSG00000152253.9	494	250	233	153	139	354
ENSG00000152254.11	0	0	0	0	0	0
ENSG00000152256.14	1848	1708	1966	1215	1371	1265
ENSG00000152266.7	0	0	0	0	0	0
ENSG00000152270.9	1914	1865	1907	1701	1777	1703
ENSG00000152284.5	51	20	26	12	21	29
ENSG00000152291.15	3807	1074	1104	1198	1070	3863
ENSG00000152292.18	5	4	11	13	5	17
ENSG00000152315.5	12	15	22	15	16	11
ENSG00000152332.16	11079	11171	11331	10114	10239	10604
ENSG00000152348.16	267	286	307	269	315	265
ENSG00000152359.15	553	699	626	758	821	689
ENSG00000152377.14	10	1	6	8	10	26
ENSG00000152380.10	43	31	30	51	43	30
ENSG00000152382.6	948	793	846	954	1009	1037
ENSG00000152402.11	0	0	0	0	0	0
ENSG00000152404.16	270	227	232	197	201	264
ENSG00000152409.9	1108	892	952	1841	2058	2449
ENSG00000152413.15	1372	1353	1356	1259	1233	1296
ENSG00000152422.16	247	313	315	392	347	243
ENSG00000152430.19	3	1	1	10	6	5
ENSG00000152433.15	62	33	58	100	103	96
ENSG00000152439.13	54	27	30	25	40	48
ENSG00000152443.13	584	449	418	314	295	542
ENSG00000152454.4	115	180	179	134	182	132
ENSG00000152455.16	1631	1505	1520	898	952	1078
ENSG00000152457.19	772	612	656	718	784	1156
ENSG00000152463.15	0	0	0	0	0	0
ENSG00000152464.15	341	277	258	570	560	826
ENSG00000152465.18	566	490	504	358	437	515
ENSG00000152467.10	0	0	0	0	0	0
ENSG00000152475.7	223	281	264	203	280	179
ENSG00000152484.14	1837	1488	1474	1241	1271	1904
ENSG00000152492.15	1206	1274	1244	1351	1381	1311
ENSG00000152495.11	0	0	0	0	0	0
ENSG00000152503.10	811	807	855	884	897	892
ENSG00000152518.8	5156	4239	4108	3595	4239	5054
ENSG00000152520.14	2623	1879	1923	1891	2082	2705
ENSG00000152527.14	1249	791	872	1006	1063	1562
ENSG00000152556.17	1446	896	871	717	704	1172
ENSG00000152558.15	5681	6282	6320	6082	6220	5951
ENSG00000152578.14	1	0	0	0	0	0
ENSG00000152580.9	39	31	29	8	12	33
ENSG00000152582.14	55	68	66	90	70	83
ENSG00000152583.13	6	6	1	3	3	8
ENSG00000152591.15	0	0	0	0	0	0
ENSG00000152592.15	0	0	0	0	0	0
ENSG00000152595.17	0	1	0	0	1	0
ENSG00000152601.18	6505	4304	4281	3841	3626	5783
ENSG00000152611.12	0	0	0	0	0	0
ENSG00000152620.13	1152	1118	1075	1006	1042	1142
ENSG00000152642.11	3934	2169	2261	2042	2095	3962
ENSG00000152661.9	39	30	31	7	6	17
ENSG00000152669.9	81	48	61	75	57	64
ENSG00000152670.19	1	2	0	0	1	7
ENSG00000152672.8	1	1	0	0	2	0
ENSG00000152683.14	3062	2588	2786	1528	1659	1944
ENSG00000152684.11	987	1329	1259	2251	2267	1861
ENSG00000152689.18	18	28	10	29	14	21
ENSG00000152700.14	2740	2455	2387	2306	2444	3011
ENSG00000152705.8	3	9	14	9	6	8
ENSG00000152749.8	728	848	857	712	775	696
ENSG00000152760.10	0	0	0	0	0	0
ENSG00000152763.17	60	70	76	60	73	54
ENSG00000152766.6	100	115	99	113	99	107
ENSG00000152767.17	1858	656	645	565	600	1624
ENSG00000152778.10	491	574	526	1048	1069	905
ENSG00000152779.14	0	0	0	0	0	0
ENSG00000152782.18	806	605	643	480	498	636
ENSG00000152784.16	0	0	0	2	0	0
ENSG00000152785.8	7	2	5	0	11	5
ENSG00000152795.18	3160	5449	5329	3700	4076	2516
ENSG00000152804.11	215	130	126	120	131	158
ENSG00000152818.20	1061	593	633	675	771	1219
ENSG00000152822.14	0	1	0	0	1	2
ENSG00000152894.15	3106	1638	1683	1778	1804	3242
ENSG00000152904.11	738	404	377	484	451	920
ENSG00000152910.19	0	0	0	1	0	0
ENSG00000152926.16	676	639	685	222	276	276
ENSG00000152931.9	1	2	4	1	2	2
ENSG00000152932.8	0	0	0	0	0	0
ENSG00000152936.11	0	0	0	3	6	1
ENSG00000152939.17	528	333	356	299	310	472
ENSG00000152942.19	757	888	957	1127	1159	1136
ENSG00000152944.9	1201	1330	1444	1282	1215	1070
ENSG00000152952.13	2932	3078	3215	2104	2395	2403
ENSG00000152953.13	0	0	1	0	0	0
ENSG00000152954.12	1	0	0	0	0	0
ENSG00000152969.21	0	1	3	1	0	1
ENSG00000152977.10	497	378	409	280	357	434
ENSG00000152990.14	1548	1173	1224	822	784	1161
ENSG00000153002.12	0	0	0	0	0	0
ENSG00000153006.16	649	562	517	483	488	698
ENSG00000153012.12	4	6	2	3	4	6
ENSG00000153015.17	424	231	267	245	253	460
ENSG00000153029.16	580	354	409	416	379	548
ENSG00000153037.15	976	1130	1177	1065	1112	1110
ENSG00000153044.10	891	1071	1132	736	792	666
ENSG00000153046.18	1778	1118	1252	1397	1321	2222
ENSG00000153048.11	818	1269	1193	796	874	595
ENSG00000153060.8	4	6	3	14	5	6
ENSG00000153064.12	399	321	340	460	470	526
ENSG00000153066.13	1109	943	980	1165	1090	1267
ENSG00000153071.15	241	195	181	186	166	165
ENSG00000153086.14	0	0	1	0	0	1
ENSG00000153093.20	26	20	15	27	13	20
ENSG00000153094.24	1223	593	579	604	598	1343
ENSG00000153107.13	4430	3670	3644	3440	3509	4175
ENSG00000153113.24	2245	2107	2088	2295	2556	2647
ENSG00000153130.18	2057	2031	2009	1916	2043	2337
ENSG00000153132.13	47	50	47	62	58	50
ENSG00000153140.9	287	390	396	386	437	350
ENSG00000153147.6	4459	3591	3610	3110	3238	4140
ENSG00000153157.13	2	0	2	6	2	3
ENSG00000153162.9	24	20	11	10	13	16
ENSG00000153165.19	31	40	37	43	46	47
ENSG00000153179.13	1919	848	896	876	893	2247
ENSG00000153187.21	10060	4045	4301	3571	3654	9488
ENSG00000153201.17	8865	8376	8169	7987	9138	9727
ENSG00000153207.16	4225	2787	2769	2899	3053	4981
ENSG00000153208.18	40	30	27	33	37	48
ENSG00000153214.11	2227	1985	1920	2053	2316	2745
ENSG00000153230.4	0	0	0	0	0	0
ENSG00000153233.13	0	0	0	0	0	1
ENSG00000153234.16	185	70	90	122	95	278
ENSG00000153237.18	23	14	13	24	15	23
ENSG00000153246.13	149	74	71	74	87	114
ENSG00000153250.21	2681	2341	2258	1779	1943	2188
ENSG00000153253.20	0	0	0	0	0	0
ENSG00000153266.13	0	0	0	0	0	0
ENSG00000153283.13	0	0	2	1	2	0
ENSG00000153291.16	6	1	6	2	6	2
ENSG00000153292.16	1	0	0	1	1	2
ENSG00000153294.12	85	101	88	127	168	123
ENSG00000153303.18	0	1	0	0	1	0
ENSG00000153310.22	2342	2881	2777	2040	2318	1935
ENSG00000153317.15	2278	849	929	900	869	2614
ENSG00000153339.15	1601	1020	1071	820	809	1304
ENSG00000153347.10	0	0	0	0	0	0
ENSG00000153363.15	241	332	357	459	488	358
ENSG00000153391.16	193	213	214	205	179	245
ENSG00000153395.10	2328	4265	4031	2010	2358	1391
ENSG00000153404.15	13	6	13	16	9	15
ENSG00000153406.14	631	928	864	840	946	626
ENSG00000153443.13	430	364	333	423	443	675
ENSG00000153446.16	0	0	0	0	0	1
ENSG00000153485.6	25	65	57	47	41	29
ENSG00000153487.13	267	127	112	156	128	418
ENSG00000153495.11	0	0	0	0	1	3
ENSG00000153498.12	0	0	0	0	0	0
ENSG00000153531.15	404	422	355	486	406	421
ENSG00000153551.14	8	16	14	6	14	15
ENSG00000153558.16	58	71	62	60	56	57
ENSG00000153560.12	4270	5073	5371	4690	4807	4060
ENSG00000153561.13	3136	2104	2153	2949	2738	4237
ENSG00000153563.17	35	32	35	39	46	58
ENSG00000153574.9	417	237	232	252	241	461
ENSG00000153684.16	0	0	0	0	0	0
ENSG00000153707.19	1	0	1	0	0	0
ENSG00000153714.6	499	553	635	890	919	722
ENSG00000153721.19	181	115	116	201	197	465
ENSG00000153767.10	942	721	746	732	747	890
ENSG00000153774.9	552	646	698	699	740	602
ENSG00000153779.11	0	0	0	0	0	0
ENSG00000153786.13	2336	2293	2171	2923	2929	2935
ENSG00000153789.13	0	0	1	0	0	0
ENSG00000153790.12	0	0	0	0	0	0
ENSG00000153802.12	2	0	0	0	0	0
ENSG00000153814.13	38	25	18	11	17	43
ENSG00000153815.18	1053	429	471	365	410	856
ENSG00000153820.13	0	0	0	0	0	0
ENSG00000153822.15	0	0	0	0	0	0
ENSG00000153823.19	0	2	0	1	2	0
ENSG00000153827.15	5826	3157	3066	2956	3058	5713
ENSG00000153832.12	84	72	92	58	64	37
ENSG00000153879.9	1099	1071	1146	4764	4740	4914
ENSG00000153885.15	855	996	924	1301	1440	1224
ENSG00000153896.19	82	70	72	97	82	104
ENSG00000153898.13	62	86	105	92	87	78
ENSG00000153902.14	0	0	0	0	0	1
ENSG00000153904.21	1148	1201	1236	829	874	801
ENSG00000153914.16	3652	2219	2231	1881	2236	3900
ENSG00000153922.12	2653	2421	2348	2330	2551	2880
ENSG00000153923.11	0	0	0	0	0	0
ENSG00000153930.13	0	0	0	0	2	0
ENSG00000153933.10	2234	1913	1788	1534	1612	2103
ENSG00000153936.18	1439	996	1027	853	852	1369
ENSG00000153944.12	4696	3736	3584	3081	3391	4474
ENSG00000153956.17	1	1	0	0	1	1
ENSG00000153975.10	430	395	458	354	395	379
ENSG00000153976.3	6	4	7	8	16	11
ENSG00000153982.11	42	33	26	35	37	63
ENSG00000153989.8	2307	1361	1437	1268	1226	2139
ENSG00000153993.14	3458	3102	3035	2516	2494	2877
ENSG00000154001.14	7486	6865	7100	6789	7122	7546
ENSG00000154007.7	0	0	0	0	0	0
ENSG00000154016.14	3	0	1	2	5	2
ENSG00000154025.16	6	3	1	4	1	3
ENSG00000154027.19	1	0	0	0	0	0
ENSG00000154040.21	201	149	158	67	90	106
ENSG00000154059.11	1196	1474	1383	2543	2701	2342
ENSG00000154065.17	14	11	9	8	6	11
ENSG00000154079.6	182	121	137	147	139	182
ENSG00000154080.14	0	0	0	0	0	0
ENSG00000154096.14	0	0	0	0	0	0
ENSG00000154099.18	32	50	57	82	107	90
ENSG00000154102.11	313	325	374	251	293	236
ENSG00000154114.13	415	345	313	371	385	534
ENSG00000154118.13	50	51	62	38	51	39
ENSG00000154122.14	172	192	187	209	213	163
ENSG00000154124.6	2225	1864	1775	1528	1693	2060
ENSG00000154127.10	62	67	52	44	56	72
ENSG00000154133.15	0	0	0	0	0	0
ENSG00000154134.15	15	27	41	21	35	22
ENSG00000154143.3	9	3	14	5	8	6
ENSG00000154144.13	405	540	531	660	740	673
ENSG00000154146.13	60	36	30	23	23	34
ENSG00000154153.15	280	279	283	449	470	473
ENSG00000154162.15	5	1	5	2	0	0
ENSG00000154165.5	0	0	0	1	0	0
ENSG00000154174.8	4368	5179	4873	4570	5314	4093
ENSG00000154175.18	0	1	0	1	0	0
ENSG00000154188.10	0	0	0	0	0	0
ENSG00000154198.15	0	0	0	0	0	0
ENSG00000154217.16	1083	1190	1186	1137	1232	1073
ENSG00000154222.15	700	964	946	839	937	670
ENSG00000154227.14	0	0	0	0	2	0
ENSG00000154229.12	740	371	377	296	307	495
ENSG00000154237.13	168	79	81	58	77	108
ENSG00000154240.17	53	31	25	27	49	46
ENSG00000154252.12	0	0	0	0	0	0
ENSG00000154258.17	0	0	1	0	3	2
ENSG00000154262.13	4	1	1	5	1	7
ENSG00000154263.18	21	12	19	15	23	19
ENSG00000154265.16	2366	1779	1859	1721	2068	2377
ENSG00000154269.15	4	4	2	6	9	5
ENSG00000154274.15	780	817	747	814	838	720
ENSG00000154277.13	7	9	13	5	10	7
ENSG00000154305.18	1316	547	491	571	574	1433
ENSG00000154309.9	226	302	291	438	508	380
ENSG00000154310.17	45	43	21	38	43	55
ENSG00000154316.16	48	41	42	16	12	41
ENSG00000154319.16	15	12	8	38	57	71
ENSG00000154328.16	168	197	232	211	243	177
ENSG00000154330.13	33	42	46	33	45	43
ENSG00000154342.6	10	27	13	13	11	5
ENSG00000154358.23	936	742	665	587	682	979
ENSG00000154359.13	726	717	736	744	872	791
ENSG00000154370.16	1085	1439	1366	1757	1917	1275
ENSG00000154380.19	3981	4040	3984	3482	3892	3722
ENSG00000154415.8	0	0	0	0	1	0
ENSG00000154429.11	1079	1249	1306	1414	1481	1391
ENSG00000154438.8	0	0	2	6	4	2
ENSG00000154447.15	674	617	619	1025	1063	1243
ENSG00000154451.15	0	1	0	0	0	0
ENSG00000154473.18	5650	3975	4195	4450	4843	6511
ENSG00000154478.4	0	0	0	0	0	1
ENSG00000154479.13	1	0	0	4	1	1
ENSG00000154485.5	0	0	0	0	1	4
ENSG00000154493.20	0	1	1	0	1	0
ENSG00000154511.12	97	74	97	57	60	118
ENSG00000154518.10	3542	1546	1579	1342	1316	3027
ENSG00000154529.15	0	0	0	0	0	0
ENSG00000154545.17	1	1	1	0	0	3
ENSG00000154548.9	0	0	0	1	4	1
ENSG00000154553.17	1	3	2	1	0	0
ENSG00000154556.20	1	0	1	3	1	2
ENSG00000154582.18	754	822	789	711	661	774
ENSG00000154589.7	0	0	0	0	0	1
ENSG00000154608.14	4	7	5	7	9	16
ENSG00000154611.15	0	0	0	0	0	0
ENSG00000154620.6	0	0	0	0	0	0
ENSG00000154639.19	260	219	221	226	245	282
ENSG00000154640.15	24	16	22	9	20	27
ENSG00000154642.11	376	289	287	518	600	711
ENSG00000154645.14	0	0	0	0	0	0
ENSG00000154646.9	0	0	0	0	0	0
ENSG00000154654.15	2050	1872	2011	2106	2224	2260
ENSG00000154655.16	0	0	0	0	0	0
ENSG00000154678.18	0	0	0	0	0	0
ENSG00000154710.18	98	97	92	49	78	120
ENSG00000154719.14	609	819	811	625	715	534
ENSG00000154721.15	6	2	0	0	6	4
ENSG00000154723.13	586	302	316	366	367	544
ENSG00000154727.11	1113	1091	1120	1404	1454	1623
ENSG00000154734.16	0	0	0	0	0	1
ENSG00000154736.6	0	0	0	0	0	0
ENSG00000154743.19	672	359	379	369	478	898
ENSG00000154760.14	5	2	2	3	3	4
ENSG00000154764.6	0	0	0	0	0	0
ENSG00000154767.15	1077	301	295	341	362	1322
ENSG00000154781.17	409	205	199	246	310	624
ENSG00000154783.12	16	10	3	4	7	8
ENSG00000154803.13	738	780	879	870	941	897
ENSG00000154813.10	661	650	663	793	843	940
ENSG00000154814.14	615	565	610	661	659	714
ENSG00000154822.18	4	8	1	0	1	1
ENSG00000154832.16	414	676	571	414	441	352
ENSG00000154839.10	233	248	230	259	318	323
ENSG00000154845.16	2327	1592	1688	1398	1444	2200
ENSG00000154856.13	76	92	78	26	28	41
ENSG00000154864.14	3	0	4	0	2	7
ENSG00000154874.18	0	0	0	0	2	1
ENSG00000154889.17	506	535	510	519	513	531
ENSG00000154898.16	48	38	47	41	60	86
ENSG00000154914.17	358	370	312	791	869	795
ENSG00000154917.11	92	84	87	86	88	72
ENSG00000154920.15	442	366	380	403	420	633
ENSG00000154928.19	1	1	2	0	1	1
ENSG00000154930.15	42	36	15	34	18	24
ENSG00000154945.7	2697	3129	3027	4058	4030	3505
ENSG00000154957.14	304	371	328	920	890	724
ENSG00000154975.14	0	0	0	0	0	0
ENSG00000154978.13	1291	982	1059	811	785	948
ENSG00000154997.9	1	0	0	0	0	0
ENSG00000155008.16	1306	1297	1137	1190	1281	1374
ENSG00000155011.9	0	0	0	3	0	1
ENSG00000155016.18	136	122	125	114	129	101
ENSG00000155026.17	5	5	6	0	4	1
ENSG00000155034.20	2530	2016	2067	2368	2537	2900
ENSG00000155052.15	0	0	1	0	0	0
ENSG00000155066.16	1885	1707	1673	1670	1898	2023
ENSG00000155070.8	0	0	0	0	0	0
ENSG00000155085.16	96	127	116	141	158	136
ENSG00000155087.4	0	0	1	0	0	0
ENSG00000155090.15	1523	925	1001	3154	3287	5384
ENSG00000155093.19	15	11	7	8	11	5
ENSG00000155096.15	8596	8474	8382	9040	9690	10476
ENSG00000155097.12	3699	4160	4086	3525	3787	3269
ENSG00000155099.8	345	346	344	337	336	313
ENSG00000155100.11	1942	2145	2292	1812	2109	2050
ENSG00000155111.15	1635	1052	1103	942	1036	1478
ENSG00000155115.7	1098	779	768	689	653	957
ENSG00000155158.20	342	209	216	426	490	709
ENSG00000155189.12	1297	1131	943	904	931	1460
ENSG00000155229.21	2149	1417	1442	1398	1562	2223
ENSG00000155249.5	0	0	0	0	0	0
ENSG00000155252.14	1058	1369	1314	1532	1557	1190
ENSG00000155254.13	1596	1471	1319	611	753	815
ENSG00000155256.18	896	1357	1415	1872	2028	1239
ENSG00000155265.11	25	49	36	119	99	80
ENSG00000155269.12	3	8	1	8	6	8
ENSG00000155275.19	264	314	349	588	621	441
ENSG00000155287.12	499	646	523	765	866	671
ENSG00000155304.6	1054	1584	1414	1811	1986	1540
ENSG00000155307.19	0	0	1	2	1	0
ENSG00000155313.16	912	765	870	1066	1027	1266
ENSG00000155324.10	513	648	602	672	677	629
ENSG00000155329.12	512	646	639	926	1046	711
ENSG00000155330.10	204	195	231	254	244	316
ENSG00000155363.19	841	941	904	701	795	694
ENSG00000155366.17	1036	693	615	745	656	1079
ENSG00000155367.16	36	37	40	29	29	34
ENSG00000155368.18	2338	4054	3741	3344	3589	2039
ENSG00000155380.13	818	566	587	395	510	663
ENSG00000155393.14	698	778	769	732	801	688
ENSG00000155428.12	3	0	2	0	0	1
ENSG00000155438.12	1386	1973	1848	2638	3036	2127
ENSG00000155463.14	3051	3160	3148	3145	3288	3058
ENSG00000155465.21	2	0	1	6	5	4
ENSG00000155495.9	1	0	0	0	1	2
ENSG00000155506.19	7590	4746	4538	4924	5479	9061
ENSG00000155508.14	1736	1794	1797	1737	1763	1877
ENSG00000155511.18	0	0	0	0	0	0
ENSG00000155530.4	11	5	4	12	15	18
ENSG00000155542.12	298	425	406	406	471	382
ENSG00000155545.20	1622	1790	1792	1990	2122	1852
ENSG00000155561.15	4076	1332	1414	1223	1249	4413
ENSG00000155592.16	604	365	385	603	661	1065
ENSG00000155621.15	177	233	252	277	276	240
ENSG00000155622.7	0	0	0	0	0	0
ENSG00000155629.15	34	33	38	70	47	47
ENSG00000155636.15	524	702	626	786	875	717
ENSG00000155657.29	27	23	18	7	11	21
ENSG00000155659.15	0	0	0	0	0	0
ENSG00000155660.11	3378	5490	5124	4251	4694	2826
ENSG00000155666.12	93	116	134	105	116	80
ENSG00000155714.14	0	0	0	0	0	0
ENSG00000155719.18	1	1	1	4	3	4
ENSG00000155729.13	252	77	61	75	79	358
ENSG00000155744.10	1568	1306	1205	1463	1444	1869
ENSG00000155749.13	0	2	2	16	20	9
ENSG00000155754.15	3	1	4	1	5	3
ENSG00000155755.20	476	552	560	502	497	436
ENSG00000155760.3	356	408	419	479	519	468
ENSG00000155761.14	32	31	29	40	25	36
ENSG00000155792.10	276	423	392	525	410	351
ENSG00000155816.21	0	0	0	1	0	0
ENSG00000155827.12	705	263	242	224	238	631
ENSG00000155833.15	0	0	0	0	0	0
ENSG00000155846.17	375	114	147	148	132	454
ENSG00000155849.16	0	0	0	0	1	1
ENSG00000155850.9	768	555	584	312	289	399
ENSG00000155858.6	526	460	459	527	546	705
ENSG00000155868.8	479	454	490	616	608	672
ENSG00000155875.15	1	0	1	0	0	0
ENSG00000155876.6	625	324	327	290	287	599
ENSG00000155886.12	1	3	1	3	1	4
ENSG00000155890.4	0	0	0	0	0	0
ENSG00000155893.13	167	163	180	115	136	144
ENSG00000155897.10	0	0	0	0	0	0
ENSG00000155903.14	1013	678	687	597	667	1067
ENSG00000155906.20	2178	2711	2617	2470	2502	2227
ENSG00000155918.8	5	3	3	23	15	14
ENSG00000155926.14	0	0	0	0	0	0
ENSG00000155957.19	752	884	937	930	913	754
ENSG00000155959.12	3719	4511	4448	3979	4541	3825
ENSG00000155961.5	323	213	218	471	468	845
ENSG00000155962.13	27	13	25	13	22	29
ENSG00000155966.14	1	3	1	3	0	2
ENSG00000155970.12	0	0	0	0	0	0
ENSG00000155974.14	367	271	240	239	292	356
ENSG00000155975.10	1150	1179	1161	1232	1210	1209
ENSG00000155980.13	9	6	6	3	8	11
ENSG00000156006.5	0	0	0	0	2	0
ENSG00000156009.10	0	0	0	0	0	0
ENSG00000156011.18	2195	1657	1800	2077	1922	2370
ENSG00000156017.13	637	340	414	333	315	594
ENSG00000156026.15	841	492	499	459	416	770
ENSG00000156030.14	6767	4081	4245	5336	5882	9431
ENSG00000156042.19	14	4	6	11	12	7
ENSG00000156049.7	135	99	109	127	162	153
ENSG00000156050.10	229	194	146	282	303	313
ENSG00000156052.11	3128	3060	3129	2765	2986	3155
ENSG00000156076.10	2	1	1	3	2	0
ENSG00000156096.14	0	0	0	0	0	0
ENSG00000156097.13	7	7	3	4	1	7
ENSG00000156103.16	3710	3311	3401	2982	3075	3673
ENSG00000156110.15	2262	1476	1592	1507	1539	2275
ENSG00000156113.24	117	96	84	108	74	139
ENSG00000156127.8	721	1333	1179	1746	1861	969
ENSG00000156136.10	1208	878	938	823	837	1215
ENSG00000156140.10	0	0	0	0	0	0
ENSG00000156150.9	0	1	0	2	0	4
ENSG00000156162.16	4535	3850	3776	2744	2919	3703
ENSG00000156170.14	854	795	841	979	984	1004
ENSG00000156171.15	602	639	612	722	747	592
ENSG00000156172.6	234	188	186	246	270	386
ENSG00000156194.18	0	0	0	0	0	1
ENSG00000156206.14	11	29	18	27	35	31
ENSG00000156218.13	32	52	23	50	31	44
ENSG00000156219.18	0	0	1	2	0	0
ENSG00000156222.12	10	3	3	8	8	9
ENSG00000156232.7	880	466	410	477	501	999
ENSG00000156234.8	0	0	0	0	0	0
ENSG00000156239.12	199	153	146	157	177	213
ENSG00000156253.7	283	92	95	76	58	233
ENSG00000156256.15	1274	1658	1670	1655	1779	1343
ENSG00000156261.13	3780	4767	4777	4270	4745	3848
ENSG00000156265.16	0	0	1	3	9	3
ENSG00000156269.5	0	0	0	0	0	0
ENSG00000156273.16	1109	1147	1104	1689	1736	1809
ENSG00000156282.5	0	0	0	0	0	0
ENSG00000156284.6	0	0	0	0	0	0
ENSG00000156298.13	1	0	5	0	2	3
ENSG00000156299.15	659	373	349	356	348	712
ENSG00000156304.15	572	202	174	237	198	794
ENSG00000156313.15	175	147	146	260	238	265
ENSG00000156345.18	156	222	237	304	329	181
ENSG00000156374.16	573	656	674	810	773	771
ENSG00000156381.9	1768	2303	2346	1813	1811	1524
ENSG00000156384.15	431	401	465	710	751	728
ENSG00000156395.14	0	0	0	0	0	0
ENSG00000156398.13	1003	762	758	652	589	817
ENSG00000156411.10	3998	6286	6270	6584	7096	4452
ENSG00000156413.15	0	0	0	1	2	0
ENSG00000156414.20	2	1	0	2	1	3
ENSG00000156427.8	38	30	32	16	15	14
ENSG00000156453.14	759	742	706	932	1030	823
ENSG00000156463.18	29	25	28	38	49	30
ENSG00000156466.11	0	0	0	0	0	0
ENSG00000156467.10	3387	4864	4975	4504	4797	3166
ENSG00000156469.9	716	810	849	713	751	753
ENSG00000156471.13	2592	1447	1361	969	930	1762
ENSG00000156475.19	0	0	0	0	0	0
ENSG00000156482.11	18667	29297	28194	30345	31514	18400
ENSG00000156486.8	2	0	1	0	1	0
ENSG00000156500.16	129	127	135	112	123	124
ENSG00000156502.14	898	562	613	855	829	1359
ENSG00000156504.17	2293	1236	1269	1169	1126	2611
ENSG00000156508.19	167988	194158	195222	206289	208430	175035
ENSG00000156509.14	61	42	37	11	12	22
ENSG00000156510.13	0	0	0	0	1	0
ENSG00000156515.25	2089	845	854	640	730	1901
ENSG00000156521.14	2885	3686	3464	2928	3188	2387
ENSG00000156531.18	1554	1183	1227	1340	1403	1838
ENSG00000156535.15	465	301	323	280	284	502
ENSG00000156564.10	23	16	26	37	11	37
ENSG00000156574.10	1	0	1	2	0	0
ENSG00000156575.2	0	0	0	0	0	0
ENSG00000156587.16	39	37	11	13	15	34
ENSG00000156599.11	2067	1259	1185	1152	1208	2117
ENSG00000156603.20	107	157	129	197	182	159
ENSG00000156639.12	1233	615	624	793	828	1560
ENSG00000156642.17	4197	4878	4736	4582	5048	4339
ENSG00000156650.14	2131	925	972	927	977	2234
ENSG00000156671.15	1494	1250	1327	1461	1563	1714
ENSG00000156675.16	1043	522	517	590	628	1227
ENSG00000156687.11	0	0	0	0	0	0
ENSG00000156689.7	0	0	0	0	0	0
ENSG00000156697.13	789	990	911	1238	1304	988
ENSG00000156709.15	919	572	587	643	689	846
ENSG00000156711.17	504	626	587	563	551	457
ENSG00000156735.11	1548	1331	1489	1871	1968	2244
ENSG00000156738.18	1	0	0	0	0	0
ENSG00000156755.10	0	0	0	0	0	0
ENSG00000156787.17	1035	1192	1166	1151	1286	1110
ENSG00000156795.8	868	907	867	732	792	791
ENSG00000156802.13	11403	12843	12821	11090	12619	11585
